id,date,post
55437450,1461918435,"Я хочу, чтоб это был сон.<br>Но по-моему я не сплю.."
55437450,1458371176,пдд 2016
23152037,1465298611,"Сердце каждой мамы —<br>Сеточка из шрамов...<br>Каждый плач ребёнка — крошечный рубец...<br>Сбитые коленки,<br>Кровь из пальца-венки...<br><br>Без таких отметок нет у мам сердец...<br><br>Кашель и ангина,<br>Жар у дочки, сына...<br>Точечки ветрянки, ночи, что без сна...<br>Кабинет зубного,<br>Страх и слёзки снова...<br>Держит мама в сердце... Помнит всё сполна...<br><br>Первые обиды —<br>Маленькие с виду...<br>Только сердце мамы чувствует их боль...<br>С каждым новым шрамом<br>Жарче сердце мамы...<br>— ""Ты не бойся, крошка, я всегда с тобой.""<br><br>Солнышки взрослеют,<br>Ссорятся, болеют...<br>Постигают взрослой жизни виражи...<br>Но всё так же мамы<br>Собирают шрамы...<br>Отпечатки боли... Острые ножи...<br><br>Эта связь, как чудо,<br>Держится повсюду...<br>Половину боли мама заберёт...<br>Если сможет — больше,<br>Только бы подольше<br>Сил её хватило... Знать бы наперёд...<br><br>Если только надо,<br>Мама будет рядом...<br>Нужно — приголубит, нужно — помолчит...<br>Сердце каждой мамы —<br>Сеточка из шрамов...<br>Но без этих шрамов сердце не стучит..."
23152037,1465267824,Вот такой вот отдых.... 🎆🎁🎂💒💐💍
23152037,1463906130,"Кривляка... #когданечемзаняться#дурачимся#мойглавныймужчинавжизни😙😍 @ Tara, Russia"
23152037,1462409564,"Ты знаешь, подруга, мужчинам не просто. <br>И можешь кидать в меня кучу камней. <br>Ты принца рисуешь высокого роста... <br>Чтоб молод, богат был и всех веселей. <br>""Мужчина - он должен ..."", а дальше по списку, <br>За нас написали уже в соцсетях: <br>Букеты из роз с романтичной запиской, <br>iPhone, кстати, новый вот вышел на днях... <br>От них в 25 ждут огромных успехов! <br>Машины, квартиры и где-нибудь дом. <br>И вовсе не важно какие помехи, <br>Cвоим ли он нажил все это трудом. <br>Ты знаешь, подруга, мужчинам не просто. <br>Им плакать нельзя, говорить про печаль. <br>В них много - ""нельзя"", что нам девушкам - можно. <br>Нет... я в восхищении, мне их не жаль. <br>Они даже терпят больных истеричек, <br>Что шарят в карманах, смотря телефон. <br>Мужчины прощают так много привычек. <br>А многим - совсем отвратительный тон. <br>Я знаю мужчин, по-серьезному верных, <br>Но им почему-то совсем не везло. <br>Влюбляются в глупых, коварных и скверных, <br>А всё потому, что таких - большинство. <br>Поэтому им неохота жениться, <br>Пусть дело уже и идет к тридцати. <br>Телами успели они насладиться, <br>Но что-то ""за гранью"" никак не найти... <br>Ты знаешь, подруга, мужчинам не просто, <br>А умным - еще и труднее в сто крат! <br>Им мало лица, красоты или роста. <br>Они, как и ты - идеальных хотят. <br>Есть притча о старом-престаром мужчине, <br>Ему девяносто, а он не женат... <br>""Нашли идеал?"" - перед смертью спросили, <br>""Нашел идеал, но так долго искал..."" <br>""...И, что же она? Отказала Вам просто?"" , <br>""Увы, отказала, была занята... <br>...Искала мужчину...высокого роста, <br>Чтоб молод, богат был... Ну, в общем, мечта..."""
23152037,1461675780,"Ты можешь стать лучше, но не пытайся стать другой. И твои ошибки, и твои удачи - это ты. Такой, как ты, больше нет. Относись к себе бережно, не твори зла, не жди награды и позволяй себе промахи. Без них неинтересно.<br>Сафарли"
239656607,1465970547,Пиончики распустились))))
239656607,1465393812,Ждем автобус)))
239656607,1465052130,Я букет поймала))))
239656607,1463563105,Мои цветочки
239656607,1462885931,Рисуем))
239656607,1451404328,Моя ляля😊
239656607,1436381755,моя работа.
239656607,1431320920,Моя мама)
230117934,1461123989,"То, как ты поступаешь по отношению к другим людям, вернется к тебе рано или поздно. Это закон окончательного возврата. Он не имеет ничего общего с наказанием или вознаграждением. Так устроен мир. Ты получаешь то, что посылаешь. Это неизбежно."
230117934,1450034660,"А в конце Всевышний сохранит твои отношения с тем, кто действительно заслуживает быть в твоей жизни."
228218269,1465833028,"▲ : «Вам нужно быть счастливым, чтобы жить, а мне не нужно…»."
228218269,1465456174,http://ask.fm/shumkovalol
228218269,1462724887,Я на Спрашивай.ру http://sprashivai.ru/Gufikguf
216409115,1466263699,Прогулка#изучаем природу#камешки#люблю#счастье моё# ❤ ❤ ❤
216409115,1465918506,Нашел себе занятие в больнице#бегать и прятаться под кроватку#любимый#родной 😍
216409115,1465701131,Мой маленький карапуз# первый день рождение#годик#больница💉💊#торт будем кушать позже# 😣 ❤ ❤ ❤
216409115,1465630551,Тебе сегодня уже годик 😍 ❤ 🎁 🎉 🎂 С Днем Рождения СЫНОЧЕК! 💝
216409115,1465622041,"С Днем Рождения сыночек!<br>Тебе сегодня уже год!<br>Маме на радость, папе в награду<br>Ты появился, наследник-отрада.<br>Родной, несмышленый, пуговки-глазки -<br>Тебе все вниманье, забота и ласки.<br>Расти, радуй маму здоровьем отменным,<br>А все остальное придет непременно<br>Слабеньким ручкам свершить нужно много,<br>А ножки ждет в жизни крутая дорога.<br>Не все будет просто - теряться не надо,<br>Ведь мама и папа всегда будут рядом.<br>Ты вырастешь щедрым на ласку, участье,<br>На радость родным, маме с папой на счастье!)"
216409115,1465137494,А у нас Лето#5 июня#грааад# 👍 ✌
216409115,1464524487,Прогулочка#ножками#счастье мое#11
216409115,1464365772,Настигла и нас ветряночка#мой зеленый человечек#люблю 😍
216409115,1462944832,Свадьба👰#Виталя ♥Кристина💍# любимые#родные#будьте СЧАСТЛИВЫ 💑
216409115,1462550069,Готовимся ко сну#любимый сынок#ловим пенку#
216409115,1457855604,Уже 9 месяцев этим ножкам ❤ 👣 ❤
216409115,1456157806,"девочки заказ придет на след.неделе, а пока смотрим новый каталог!)"
216409115,1452535899,❤ 💋 🎈 7 месяцев счастья ❤ 💋 🎈
216409115,1450770218,Каталог Oriflame
216409115,1450200290,"Дорогие мамы! Кто хочет поучаствовать во флешмобе? Подарки детям на Новый год. Замечательная идея флешмоба. Предлагаю и вам: сделайте подарок одному ребенку, и ваш ребенок в ответ получит по почте 36 подарков от самых разных людей! Нужно 6 желающих (мамы, папы, бабушки, дедушки, тети, дяди, и другие), кто хотел бы порадовать своих детей подарками, и которые серьезно настроены поучаствовать!!!! Вот, как это работает: вы покупаете и посылаете по выданному вам адресу только ОДИН подарок, а ваш ребенок после этого получает 36 подарков от других участников (это получится, если все будут соблюдать простые правила). Если хотите участвовать, скажите мне и я вам отправлю правила. Первые 6 человек, кто запишется под этим постом участвуют! Страна проживания не важна, даже интереснее обмениваться детскими подарками из разных стран. Только давайте сразу определим минимальную стоимость подарка в 4$ (300рос рублей), думаю это каждому по карману. Желаю всем удачи и праздничного"
216409115,1449778673,❤ 💋 🎈 6 месяцев счастья ❤ 💋 🎈
207875849,1456843560,"— разве сердце заставишь молчать? <br><br>разве скажешь ему довольно? <br>оно будет любить и скучать, <br>даже если обидно и больно.."
207875849,1454851511,Медики))
207875849,1447676798,А ты студент?клуб))
207875849,1447597127,Подстриглась)
206087715,1464807596,"Мне уже не 16, мама!<br>Ну что ты не спишь и все ждешь упрямо?<br>Не надо. Тревоги свои забудь.<br>Мне ведь уже не шестнадцать, мама!<br>Мне больше! И в этом, пожалуй, суть.<br>Я знаю, уж так повелось на свете,<br>И даже предчувствую твой ответ,<br>Что дети всегда для матери дети,<br>Пускай им хоть двадцать, хоть тридцать лет<br>И все же с годами былые средства<br>Как-то меняться уже должны.<br>И прежний надзор и контроль, как в детстве,<br>Уже обидны и не нужны.<br>Ведь есть же, ну, личное очень что-то!<br>Когда ж заставляют: скажи да скажи! -<br>То этим нередко помимо охоты<br>Тебя вынуждают прибегнуть к лжи.<br>Родная моя, не смотри устало!<br>Любовь наша крепче еще теперь.<br>Ну разве ты плохо меня воспитала?<br>Верь мне, пожалуйста, очень верь!<br>И в страхе пусть сердце твое не бьется,<br>Ведь я по-глупому не влюблюсь,<br>Не выйду навстречу кому придется,<br>С дурной компанией не свяжусь.<br>И не полезу куда-то в яму,<br>Коль повстречаю в пути беду,<br>Я тотчас приду за советом, мама,<br>Сразу почувствую и приду.<br>Когда-то же надо ведь быть смелее,<br>А если порой поступлю не так,<br>Ну что ж, значит буду потом умнее,<br>И лучше синяк, чем стеклянный колпак.<br>Дай твои руки расцеловать,<br>Самые добрые в целом свете.<br>Не надо, мама, меня ревновать,<br>Дети, они же не вечно дети!<br>И ты не сиди у окна упрямо,<br>Готовя в душе за вопросом вопрос.<br>Мне ведь уже не шестнадцать, мама.<br>Пойми. И взгляни на меня всерьез.<br>Прошу тебя: выбрось из сердца грусть,<br>И пусть тревога тебя не точит.<br>Не бойся, родная. Я скоро вернусь!<br>Спи, мама. Спи крепко. Спокойной ночи!"
206087715,1464115368,#Мойкотейка 💖  мимишный мой царь! #Силя
206087715,1462699620,😇Выбражули мы*)
206087715,1459412354,"Сложно, что ли🤔"
205537155,1466159294,Концерт 😇
205537155,1465831358,"Спасибо Насте, было круто😊"
205537155,1465354396,Мои контрольные уроки😚 #классика #бальный #народный #современный
205537155,1465354280,Неделька🙈🙉🙊
205537155,1464181059,Мой последний звонок #выпуск2016 #слезы #радость #былокруто
205537155,1463409436,Моя неделя #школа #репетиция #танцы #прогулки #хоккей #тяжело#но#я#справлюсь
205537155,1462534163,#концерт #ноченька
205537155,1461137321,Потихоньку иду к своей цели 😇  #танцы #экзамены #всехорошо
205537155,1460974910,"ахаха, боже🙈🙉🙊😂"
205537155,1460212399,#наледовке с Яной<br>
205537155,1459955471,🌑🌓🌔🌕
205537155,1458898294,#выступление
205537155,1458472358,Неделька
205537155,1458309961,#девчонки
205537155,1458192990,#школа
205537155,1458039554,#танцы
205537155,1457863815,#масленица
205537155,1457791144,Хм..
205537155,1457756618,#танцы #любимый #дали #поиграть #судья
205537155,1457363164,#B612 #вечер
205537155,1457159164,Моя неделька👍
205537155,1456717175,Сытый папа #9б #отдохнули
205537155,1456233096,#выступление
205537155,1456220300,#танцы
205537155,1456039393,#вчерашний#день
205537155,1455810747,Мюзикл 💃
205537155,1455804110,Мой день✌🎈
205537155,1455464220,С праздником😍❤
205537155,1455205473,#выступаю #мюзикл
205537155,1455103554,мой любимый 😚
205537155,1455100382,😍💙👑🌍✨
205537155,1454819707,Доброе утро
205537155,1454419751,#вечер
205537155,1454321497,Я люблю ее 😍
205537155,1454241547,Мой день #ничего#не#делаем#отдыхаю
205537155,1454125949,#школа
205537155,1453787852,#школа#счастливая
205537155,1453726149,#треня
205537155,1453725852,Глебушка добавил😍  #счастье #радость
205537155,1453526185,"Концерт?-Не,не слышала..."
205537155,1453477588,#информатика
205537155,1453357962,#школа
205537155,1453299894,Заказ готов
205537155,1453222800,#ножки
205537155,1453208828,#купания
205537155,1453208713,#танцы
205537155,1453034693,#каток#ксюшка#Машка
205537155,1452944384,Сегодняшние рисунки)
205537155,1452869392,#срисовала #вроде#ниче#так
205537155,1452863681,#рисую
205537155,1452753559,#школа
205537155,1452753526,#волейбол #треня
181291328,1447407517,"Лежали в больнице в палате одной <br>Два тяжко больных человека. <br>Один у окошка лежал, а другой <br>У двери, где не было света. <br>Один постоянно в окошко глядел, <br>Другой лишь на краску дверную, <br>И тот, что у двери, узнать захотел <br>Про жизнь за окошком другую. <br><br>С готовностью первый больной рассказал, <br>Что видно ему из окошка: <br>""Там тихая речка, дощатый причал <br>И ходит по берегу кошка. <br>По синему небу плывут облака <br>Причудливые, как зверушки. <br>Сидят на причале там два рыбака, <br>И с внуком гуляет старушка"". <br><br>И так каждый день. То про сказочный лес <br>Рассказывал, то про влюбленных. <br>Другой же сосед перестал даже есть, <br>Считая себя обделенным. <br>Он мучился злобой, и зависть росла, <br>Его постепенно съедая. <br>Не мог он понять, почему же была <br>Тут несправедливость такая. <br><br>Однажды сосед у окна занемог, <br>Что не было сил разогнуться. <br>Он стал задыхаться и даже не мог <br>До кнопки своей дотянуться. <br>У двери сосед мог на кнопку нажать <br>И вызвать сестру милосердья, <br>Но он не нажал и остался лежать, <br>Глаза закрывая усердно. <br><br>На утро сестра милосердья пришла <br>Постель поменять за покойным. <br>Сосед попросил, и она помогла <br>Занять эту самую койку. <br>Когда ж он в окно, наконец, посмотрел, <br>На шее задергалась вена. <br>Увидел он вместо того, что хотел <br>Глухую высокую стену. <br><br>Он был потрясен и сестре рассказал <br>Про тихую, чистую речку, <br>Про сказочный лес, про дощатый причал <br>И небо в кудрявых овечках. <br>""Ах, если б он видел! - сказала сестра. - <br>Всю жизнь он слепым оставался"". <br>""Зачем же тогда?.."" - тут больной прошептал... <br>""Да он вас утешить старался..."""
174796303,1446482856,"#Мы летим домой...<br>Так они думали,их ждали...Боюсь представить,что было в самолете,когда он начал падать.Как разрывались сердца матерей,которые так сильно прижимали к груди своих крох,успокаивали себя,верили,что все будет хорошо.Как тяжело их близким...Кто так и не дождался своих друзей,родных,близких,сыновей,дочерей.Не дай Бог оказаться в такой ситуации.Соболезную семьям погибших. 😭😭Как тяжело осознавать,что сейчас ты умрешь,и ничто уже тебе не поможет,ни родители,ни Божьи силы,ничего.Все кончено,жизнь закончена.Это очень прискорбно... Все они уже на небесах.А маленькая крошка - #даринагромова -свой первый день рождения так и не встретила.. Небо ее забрало,а ей было всего 10 месяцев..#главныйпассажир остался навечно.Какой еще удар предстоит близким про опознании тел.<br>#авиакатастрофа <br>1 ноября-день траура.Сердце разрывается.От новостей-слезы новорачиваются.Как эти люди,кто не дождался?Кто в аэропорту искал информацию о рейсе,когда с табло он исчез...<br>Все самолеты должны приземляться😭😭<br>#помним#скорбим#7к9268"
174796303,1440942601,Выступали)
174796303,1436179682,если бы человек хотел быть рядом - он был бы и не выебывался...
174796303,1435780185,"Время лечит? А может хватит уже этот бред говорить? Ты никогда не сможешь забыть человека, которого действительно любил, который говорил тебе такие искренние слова. Мы забываем только тех, кому мы никогда не принадлежали. К кому была обычная привязанность, какое - то общение и никакая не дружба. Да и вообще, сейчас мы всех называем ""друзьями"". Друзей много не бывает, только избранные, выбранные жизнью, а не нами, друзья. Они остаются с тобой навсегда. А все остальные это знакомые, товарищи, но никак не друзья. Многие из нашей жизни уходят навсегда, быть может, мы даже и не встретимся уже с кем то. Учитесь ценить каждый момент с дорогим для вас человеком. Ведь в любой момент его может не стать. И никакое ""время"" вам не поможет его забыть. Забыть те чувства, те черты лица, заложившиеся в вашем сердце. Повадки, которые со временем перешли к вам. Не забыть, понимаете? Да, будете меньше думать о них, но все дорогие люди, никогда просто так не ""выйдут"" из нас, из наших сердец. Любите, каждой клеткой. Говорите о своих чувствах. Ведь когда - то может стать поздно."
174796303,1434907618,"Знаете кто на самом деле любит? <br>Нет, не тот, кто называет тебя ""зайка"", ""солнышко"", а тот кто заботится о тебе. Тот, кто не позволит тебе ходить зимой без шапки. Тот, кто скажет, что пора домой, проводит, обнимет и не захочет отпускать. Тот, кто будет рассказывать тебе обо всём, он доверяет тебе. Тот, кто поймет тебя и поддержит в любую минуту. Тот, кто всегда найдет для тебя время, позвонит, напишет крохотную sms со словами ""люблю тебя"". Тот, кому будет наплевать на возраст, вес или рост. Тот, кто не будет стесняться держать тебя за руку перед друзьями. Тот, кто будет бояться до тебя даже дотронуться, не говоря уже о чем-то большем. Тот, кто через много лет будет помнить моменты важные для тебя. Тот, кто навсегда запомнит знакомство с тобой. Тот, кто будет дарить тебе любимые цветы. Тот, кто знает какую песню ты слушаешь, когда тебе плохо. Тот, кто будет помнить твой любимый фильм. Тот, кто пропустит тренировку или вечер с друзьями ради тебя. Тот, кто никогда не позволит тебе плакать. Тот, кто никогда не предаст и не отпустит. Тот, кто будет любить тебя всегда.<br>Делайте выводы."
174796303,1433606489,"Однажды наступит момент, когда ты удивишься…""Блин, почему она ничего не пишет, не звонит»…Сидит в онлайне и даже не спросила: «как я?»… Ты пишешь сам… а она как ни в чём не бывало отвечает: «Привет. Всё хорошо! А как у тебя?» Ты в шоке?…Никаких претензий: почему не писал и т. д. Ты спрашиваешь: «Может увидимся?» Раньше от твоих слов она наверное радовалась бы, как сумасшедшая, кричала в трубку: «Зай, я скучаю, жду тебя каждый день!» А сейчас нет… Она конечно рада, что ты придёшь, и что у тебя всё хорошо, но нет никаких эмоций… Она сама не верила, что может остыть к человеку, по которому раньше сходила с ума, плакала, закатывала истерики… Нет… дело не в другом мужчине… Просто в какой-то момент, что-тоизменилось… Она просто устала тебя всё время ждать и обижаться, писать и звонить… Она просто знала, как ты ответишь на смс, и что скажешь по телефону… И ей стало просто не интересно… Она всегда хотела написать«Привет, зай! Как ты? Я соскучилась…» …А потом ей стало не интересно постоянно слышать одно и тоже…""Привет, нормально»…Она как-то отвлеклась: учёба, новые знакомства, жизнь ведь идёт… и идёт без тебя… И это не так страшно, как она думала… А теперь ты не понимаешь, как так! Она ведь говорила, что любила. Неужели врала? Нет, не может быть… Столько обид,сколько было, просто так она бы не стала терпеть, будь я безразличен ей… «А я ведь наверно люблю её…""- подумаешь ты… А что теперь??? А теперь у неё другая жизнь… всё проходит…"
174796303,1432580650,Время не лечит. <br>Оно лишь учит жить с болью.
174796303,1426731324,чс в моде<br>игнор в тренде..
169307361,1464955773,Моя ..моя родная💙*
169307361,1464671063,Пары#история#
158369039,1465028029,Присягу принял😊
158369039,1463535688,Лысый:D
146075943,1465842904,Скучаю по этому киндеру👶🙎😚
146075943,1463142335,МОЯ ЛЮБОВЬ))**
146075943,1462358361,Маленько моего хобби))
146075943,1459774629,Мои возможности в шоке от моих желаний))
146075943,1448889262,не держите зла...<br>Держите ШАРИКИ)))
146075943,1445235043,"Смотря на поведение некоторых девушек, я очень благодарна своим родителям за то, что они воспитали меня иначе."
146075943,1418058816,"С того ужасного и страшного события<br>Не было еще совсем и дня,<br>Чтобы не заплакали родные,<br>Чтоб его не вспомнили друзья. <br>Вот стоим мы над его могилой,<br>Слезы так и катятся из глаз,<br>Как и прежде он родной и милый,<br>И всегда он будет жить в сердцах у нас.<br>Тишина вокруг, одни лишь птицы<br>Песней разбивают пустоту,<br>Двух миров разрушить бы границы,<br>Чтоб покинуть смог он эту тьму.<br>Смотрит с фотографии надгробной<br>Ясный взгляд, как будто бы живой,<br>Кажется, услышим его голос,<br>Тот спокойный, добрый и родной.<br>Печали дрожь пронзает наше тело,<br>Поверить мы не можем, не хотим…<br>И сколько бы не проходило время,<br>Забыть себе его мы не дадим.<br>Уходим мы, скрепя закрылась дверца,<br>А он лежать остался навсегда,<br>От страшной боли сжато наше сердце,<br>В мгновенье это не нужны слова…"
146075943,1403687671,"ПРЕКРАСНОЕ СТИХОТВОРЕНИЕ<br>""Как много тех, с кем можно лечь в постель...""<br> Эдуард Асадов<br><br>Как много тех, с кем можно лечь в постель,<br>Как мало тех, с кем хочется проснуться…<br>И утром, расставаясь улыбнуться,<br>И помахать рукой, и улыбнуться,<br>И целый день, волнуясь, ждать вестей.<br><br>Как много тех, с кем можно просто жить,<br>Пить утром кофе, говорить и спорить…<br>С кем можно ездить отдыхать на море,<br>И, как положено – и в радости, и в горе<br>Быть рядом… Но при этом не любить…<br><br>Как мало тех, с кем хочется мечтать!<br>Смотреть, как облака роятся в небе,<br>Писать слова любви на первом снеге,<br>И думать лишь об этом человеке…<br>И счастья большего не знать и не желать.<br><br>Как мало тех, с кем можно помолчать,<br>Кто понимает с полуслова, с полувзгляда,<br>Кому не жалко год за годом отдавать,<br>И за кого ты сможешь, как награду,<br>Любую боль, любую казнь принять…<br><br>Вот так и вьётся эта канитель -<br>Легко встречаются, без боли расстаются…<br>Все потому, что много тех, с кем можно лечь в постель.<br>Все потому, что мало тех, с кем хочется проснуться.<br><br>Как много тех, с кем можно лечь в постель…<br>Как мало тех, с кем хочется проснуться…<br>И жизнь плетёт нас, словно канитель…<br>Сдвигая, будто при гадании на блюдце.<br><br>Мы мечемся: – работа…быт…дела…<br>Кто хочет слышать- всё же должен слушать…<br>А на бегу- заметишь лишь тела…<br>Остановитесь…чтоб увидеть душу.<br><br>Мы выбираем сердцем – по уму…<br>Порой боимся на улыбку- улыбнуться,<br>Но душу открываем лишь тому,<br>С которым и захочется проснуться..<br><br>Как много тех, с кем можно говорить.<br>Как мало тех, с кем трепетно молчание.<br>Когда надежды тоненькая нить<br>Меж нами, как простое понимание.<br><br>Как много тех, с кем можно горевать,<br>Вопросами подогревать сомнения.<br>Как мало тех, с кем можно узнавать<br>Себя, как нашей жизни отражение.<br><br>Как много тех, с кем лучше бы молчать,<br>Кому не проболтаться бы в печали.<br>Как мало тех, кому мы доверять<br>Могли бы то, что от себя скрывали.<br><br>С кем силы мы душевные найдем,<br>Кому душОй и сердцем слепо верим.<br>Кого мы непременно позовем,<br>Когда беда откроет наши двери.<br><br>Как мало их, с кем можно – не мудря.<br>С кем мы печаль и радость пригубили.<br>Возможно, только им благодаря<br>Мы этот мир изменчивый любили."
143953298,1445606416,Задай мне вопрос | ask.fm/id143953298
143953298,1445524613,90-ые)
143953298,1445524329,морячки)
143953298,1444661623,Задай мне вопрос | ask.fm/id143953298
140181987,1465975418,Люблю Тебя.....Ты свет в моей жизни...Моё всё...❤
140181987,1457802311,"Цени тех, кто терпит твои вечные психи.💖"
158110987,1465808056,Matinée @ Amnesia Ibiza 2012 - Official Video
158110987,1465807578,Girlie Circuit Festival 2014
158110987,1465710965,В увал:)
158110987,1461865541,Экватор...
158110987,1460898379,"О службе думали, мечтали,<br>Когда мы были детворой.<br>А вот когда служить попали,<br>Все время хочется домой."
158110987,1448271934,В камазе...да Ногинска.....
158110987,1448117488,После присяги:)
158110987,1446731542,Минутка времени нашлась сфотаться...
158110987,1445511329,4 дня ска...
138695401,1465151529,"Остановите “Фестиваль собачьего мяса” в Гуанси, Китай"
138695401,1463738785,Самый лучший😍
111856020,1453630324,"— Что это за безумие? Какой в этом смысл? Есть для этого какая-то причина? Если ты можешь назвать хоть одну причину, любую причину, почему вселенная так бессмысленна, неразборчива и жестока, скажи мне, сейчас самое подходящее время, мне очень нужен ответ."
111856020,1448639585,"Наш сложный труд с иными не сравнить, <br>Особая нужна, как видно, мера, <br>Чтобы сполна измерить, оценить <br>Нелёгкую работу акушера. <br><br>Сияет лик Мадонны на холсте - <br>А мы в тени. Но незачем сердиться, <br>Что нас едва ли вспомнят в жизни те, <br>Кому мы помогли на свет родиться. <br><br>Для нас важней, чтоб сын ваш или дочь <br>Явились в мир - здоровые, живые, <br>Наш первый долг - их встретить и помочь <br>Впервые крикнуть и вздохнуть впервые. <br><br>Прекрасно быть и богом, и слугой <br>Могучей и взыскательной природы. <br>Мы многодетны, как никто другой: <br>У акушеров днём и ночью роды. <br><br>Родзал - всегда передний край борьбы, <br>И пусть сраженья наши не воспеты - <br>Отсчёт ещё неведомой судьбы <br>Здесь начинают граждане планеты."
111856020,1440519886,"Настоящая подруга не та, которая разделит с тобой беду, а та, которая не захлебнётся от зависти, когда ты счастлива ! ☝"
111856020,1439637682,"Вот так вот, дорогие ""друзьяшки""!!! 👊 ✌"
111856020,1439216789,☝ ☝ ☝ ☝ ☝
111856020,1438012680,"Раньше я думала, что ""нужно беречь дружбу, хорошие отношения""... А сейчас поняла, СЕБЯ нужно беречь, от лицемерной грязи, которая улыбаясь в глаза, тихо ненавидит за спиной...Пусть лучше рядом останется один человек, но он будет настоящим."
111856020,1435307556,Есть в этом истина..... ☝
111856020,1428829125,Последний Форсаж. <br>Такого больше не будет. <br>Последняя роль Пола Уокера.
111856020,1428758284,"""...Говорят, остаться в сердцах тех, кого мы оставляем, — значит не умереть..."" (Доминик Торрето, Форсаж 7)"
111856020,1421047550,Вот так!!!
111856020,1416325015,Прежде чем поливать грязью нашу медицину - надень белый халат и отдежурь сутки!
111856020,1415709479,😮 😓 😱 😁
111856020,1414903404,"Как важно знать, что в мире есть мужчина,<br>который любит, хочет, знает лишь тебя....<br>И что в нем - смысл, в нем суть, и в нем причина,<br>Отдать всю-всю......, до капельки себя.<br><br>Как важно знать, что все его молитвы - о том,<br>чтоб ты жила счастливей, лучше всех.<br>Что он прощает все твои обиды,<br>и радуется он за твой успех....<br><br>Как нужен он, когда тебе не спится,<br>когда болит внутри тебя душа.....<br>Он терпит все, хотя, бывает, злится.<br>Но все равно к тебе одной спеша.<br><br>Как важно знать, что он тебя лелеет,<br>что все твои проблемы разрешит....<br>И так, как он, никто не пожалеет.<br>И сердцем он к твоей душе спешит!"
111856020,1410317206,"Как здорово, что рядом только он,<br>И не страшны ни ураган , ни ветер!<br>Для нас ЛЮБИТЬ, это уже закон,<br>Спасибо Господи, что он живет на свете!<br><br>Его тепло сравнить ни с кем нельзя,<br>И доброту его я сосчитаю вряд ли!<br>Мы то супруги, то опять друзья,<br>И любим сильно, не устав ни капли!<br><br>Мне плечи - дом, спина не крепость - Мир,<br>И он не идеальный, нет...он просто лучший!<br>Он Бог мой, дьявол, он же мой кумир,<br>Он просто рядом каждый день идущий!<br><br>Он тот, что говорят порой - Судьба,<br>Он тот, с кем слёз я знать теперь не смею,<br>Он тот, с кем я до одури слаба,<br>Я им живу, а значит им болею..."
111856020,1408419474,"Со следующей недели приложение * Вконтакте * не будет работать. В ответ на новую политику ""ВКонтакте"" я настоящим объявляю, что все мои персональные данные, фотографии, рисунки, переписка и так далее являются объектами моего авторского права (согласно Бернской Конвенции). Для коммерческого использования всех вышеупомянутых объектов авторского права в каждом конкретном случае необходимо мое письменное разрешение.<br><br>""ВКонтакте"" теперь является публичной компанией. Именно поэтому всем пользователям данной социальной сети рекомендуется разместить на своих страницах подобное «уведомление приватности», в противном случае (если уведомление не опубликовано на странице хотя бы однажды), вы автоматически разрешаете любое использование данных с вашей страницы, ваших фотографий и информации, опубликованной в сообщениях на стене вашей страницы. Каждый, кто читает этот текст, может скопировать его на свою стену в ""ВКонтакте"". После этого вы будете находиться под защитой законов об авторском праве. Этот коммюнике оповещает ""ВКонтакте"" о том, что разглашение, копирование, распространение моей личной информации или любые другие противоправные действия по отношению к моему профилю в социальной сети строго запрещены."
111856020,1404213660,"Запомни раз и навсегда: Что Жизнь Одна! Она Твоя! Не надо слушать никого..Они не знают ничего: Твоих Эмоций и Страданий...Твоих Обид, Любви, Прощаний… Не знают, что в Душе, на Сердце...Не знают, чем тебе Согреться...Кто Нужен, Дорог, Кто Любим...Кто до Безумия тебе Необходим… Не знают Снов твоих...Не видят Боли...И никогда не быть в твоей им Роли! И в праве Только Ты одна Решать, Брать, Видеть, Говорить, Звонить, Кричать, Страдать и Ждать, и Ненавидеть, и Скучать, и крепко за руку Держать, Смотреть в глаза и Обнимать, Смеяться, Плакать и Мечтать! И не Бояться и ЛЮБИТЬ… Только тогда Поймешь, Что Значит Жить!!!"
